title,site,date,writer,content,comments,label,sentencelabel
Alapjogokért Központ: Gyurcsány lehet az ellenzék jövőbeni stratégiájának alakítója, Mandiner,2022. április 18. 12:35,,"A DK és Gyurcsány Ferenc ezt pontosan tudja: Európai Egyesült Államokat akarnak, a nemzeti szuverenitás visszaszorítása árán is.",,1,0.0
Alapjogokért Központ: Gyurcsány lehet az ellenzék jövőbeni stratégiájának alakítója, Mandiner,2022. április 18. 12:35,," A határon túli magyarok szavazati jogát elvennék, és ők alkotmányoznának akkor is, ha a jövőben csupán feles többségük lenne a törvényhozásban – zárja elemzését az Alapjogokért Központ vezető elemzője.",,1,0.0
Alapjogokért Központ: Gyurcsány lehet az ellenzék jövőbeni stratégiájának alakítója, Mandiner,2022. április 18. 12:35,,Fotó: Gyurcsány Ferenc Facebook-oldala,,1,0.0
Alapjogokért Központ: Gyurcsány lehet az ellenzék jövőbeni stratégiájának alakítója, Mandiner,2022. április 18. 12:35,,"nem tudtak egy olyan személyt felépíteni, aki elfeledtethetné az őszödi eseményeket, és visszaadhatná a baloldal hitét.",,1,0.0
Alapjogokért Központ: Gyurcsány lehet az ellenzék jövőbeni stratégiájának alakítója, Mandiner,2022. április 18. 12:35,,"kétségbeesésükben a szélsőjobboldalról igazolnak politikusokat, és olyan koalíciókat eszkábálnak össze, amik a gyakorlatban teljesen működésképtelenné válnak kiélezett helyzetekben.",,1,0.0
Alapjogokért Központ: Gyurcsány lehet az ellenzék jövőbeni stratégiájának alakítója, Mandiner,2022. április 18. 12:35,,A 2018-as országgyűlési választáson épphogy öt százalék fölött szereplő DK mára az ellenzék legerősebb formációja lett.,,1,0.0
Alapjogokért Központ: Gyurcsány lehet az ellenzék jövőbeni stratégiájának alakítója, Mandiner,2022. április 18. 12:35,,vagyis elutasítottsága továbbra is rekordmagas,,1,0.0
Alapjogokért Központ: Gyurcsány lehet az ellenzék jövőbeni stratégiájának alakítója, Mandiner,2022. április 18. 12:35,,"az ellenzék jövőbeni stratégiájának alakítója, központi szereplője a DK vezetője lesz.",,1,0.0
"Zelenszkij Harkiv ostromáról: Ez nem más, mint szándékos terror!", Mandiner,2022. április 18. 8:51,,"Zelenszkij elnök vasárnap késő esti beszédében arról beszélt, hogy eddig 18-an haltak meg és több mint százan sebesültek meg az elmúlt négy napban az északkelet-ukrajnai Harkivban, ahol ismét intenzív az orosz offenzíva – számolt be a Sky News-ra hivatkozva a Telex.",,0,0.0
"Zelenszkij Harkiv ostromáról: Ez nem más, mint szándékos terror!", Mandiner,2022. április 18. 8:51,," Az elnök azt mondta,",,0,0.0
"Zelenszkij Harkiv ostromáról: Ez nem más, mint szándékos terror!", Mandiner,2022. április 18. 8:51,,Ukrajna elnöke szerint Oroszország a földdel akarja egyenlővé tenni az egykoron Kelet-Európa egyik legnagyobb ipari központjának számító Donyeck és Luhanszk megyéket.,,0,0.0
"Zelenszkij Harkiv ostromáról: Ez nem más, mint szándékos terror!", Mandiner,2022. április 18. 8:51,," „Szó szerint végezni akarnak a régióval, el akarják pusztítani a Donbaszt.",,0,0.0
"Zelenszkij Harkiv ostromáról: Ez nem más, mint szándékos terror!", Mandiner,2022. április 18. 8:51,," Elpusztítani mindent, ami egykor dicsőséget adott ennek az ipari régiónak.",,0,0.0
"Zelenszkij Harkiv ostromáról: Ez nem más, mint szándékos terror!", Mandiner,2022. április 18. 8:51,," Ahogy az orosz csapatok lerombolják Mariupolt, úgy akarnak még több várost és közösséget is végképp eltörölni Donyeck és Luhanszk megyében” – fejtette ki Zelenszkij.",,0,0.0
"Zelenszkij Harkiv ostromáról: Ez nem más, mint szándékos terror!", Mandiner,2022. április 18. 8:51,,Az elnök beszédében még több fegyvert kért Ukrajna számára.,,0,0.0
"Zelenszkij Harkiv ostromáról: Ez nem más, mint szándékos terror!", Mandiner,2022. április 18. 8:51,," Mint mondta, „azoknak, akik rendelkeznek fegyverekkel és lőszerekkel, de késleltetik az ellátást, tudniuk kell, hogy rajtuk is múlik ennek a csatának a sorsa”.",,0,0.0
"Zelenszkij Harkiv ostromáról: Ez nem más, mint szándékos terror!", Mandiner,2022. április 18. 8:51,," Azt is mondta, hogy „minden politikai késés engedély Oroszország számára” arra, hogy még több életet kioltson.",,0,0.0
"Zelenszkij Harkiv ostromáról: Ez nem más, mint szándékos terror!", Mandiner,2022. április 18. 8:51,,Fotó: MTI/EPA pool/Stephanie Lecocq,,0,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,,"A hatályos törvények szerint lett volna lehetősége az ellenzéki pártszövetségnek arra, hogy eljusson a közmédia nézőihez is, politikai reklámokkal.",,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,, Nem éltek vele – olvasható a Lakmusz.,,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,,hu portálon.,,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,," A lap felidézi: Márki-Zay Péter volt miniszterelnök-jelölt csütörtök estére meghívást kapott a közmédiába, az M1 tévécsatorna és a hirado.",,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,,hu közös hírháttér műsorába.,,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,, Ahogy azt Márki-Zay megjegyezte:,,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,,"„Egy elbukott választásra volt szükség ahhoz, hogy több mint 5 percre behívjanak a köztévébe.",,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,,.,,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,,.,,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,," Élő műsorban minden alkalmat megragadtam eddig is, hogy azoknak is elmondhassuk az igazságot, akikhez csak a propaganda jut el.",,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,,”,,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,,"Márki-Zay Péter március 6-án azon a tüntetésen, ahol az ellenzéki politikusok felszólaltak „a magyar közmédia által terjesztett orosz propaganda ellen”, úgy fogalmazott: „Nincs szabad választás, ahol agymosás folyik 12 éve, ahová nem engedik be az ellenzéket a közmédiába”.",,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,," A portálon azt írják: az ellenzéki politikusok az aránytalanul kevés szereplési lehetőség miatt rendszeresen bírálják MTVA-t, egy dologról azonban nem beszélnek:",,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,,"Ugyanis a Duna TV-n és a Kossuth Rádión összesen 78 perc 20 másodpercnyi ideje volt minden pártlistát állító pártnak és pártszövetségnek, hogy politikai hirdetést sugározzon.",,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,, A Nemzeti Média- és Hírközlési Hatóság (NMHH) összesítése szerint ,,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,,"A választást megelőző kampányidőszakban a pártlistát állító jelölő szervezetek politikai reklámjainak közzétételére összesen 470 perc állt rendelkezésre a közmédiában, ez 6 pártlista között oszlott el: ",,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,,"Vagyis ezek a pártok, pártszövetségek voltak jogosultak arra, hogy politikai hirdetést tegyenek közzé az országgyűlési választással kapcsolatban: a Duna TV és Kossuth Rádión összesen 78 perc 20 másodperc, míg az RTL Klubon 39 perc 10 másodperc állt mindenkinek a rendelkezésére.",,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,,  Tehát,,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,,"Ám ahogy az az NMHH kutatásából kiderül: egyetlen darab ilyen reklámjuk sem jelent meg, sem a Duna TV-n, sem a Kossuth Rádióban.",,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,, ,,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,,"Az ellenzéki együttműködés reklámmentessége a közmédiában azért is érdekes, mert 2018-ban még nem tartózkodtak attól, hogy ezen ingyenes formában is megtalálják a választópolgárokat.",,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,,"Akkor az NMHH összegzése alapján a Duna TV-n és a Kossuth Rádión kihasználta a rendelkezésre álló időkeret közel 100 százalékát (4 éve ez 20 perc 23 másodperc volt pártonként) a Demokratikus Koalíció, a Jobbik, az LMP, a Momentum és az MSZP-Párbeszéd (akkor szövetségben) is.",,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,,Nyitókép: Képernyőkép,,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,, ,,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,,"a törvény szerint volt több mint egy órányi, ingyenes reklámidejük a közmédiában, amelyet veszni hagytak.",,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,,ezt a lehetőséget az egyesült ellenzék nem használta ki.,,1,0.0
"Az ellenzék több mint egy órányi, ingyenes reklámidőt hagyott veszni a közmédiában", Mandiner,2022. április 18. 11:31,, ,,1,0.0
"Márki-Zay húsvéti szónoklata: Nem a hibák, hanem a rendszer az oka a vereségnek", Mandiner,2022. április 17. 17:05,,Márki-Zay Péter egy Facebook-videó keretében köszöntette követőit húsvét alkalmából.,,1,0.0
"Márki-Zay húsvéti szónoklata: Nem a hibák, hanem a rendszer az oka a vereségnek", Mandiner,2022. április 17. 17:05,," Mi más lett volna a téma mint a választási vereség, és Orbán Viktor.",,1,0.0
"Márki-Zay húsvéti szónoklata: Nem a hibák, hanem a rendszer az oka a vereségnek", Mandiner,2022. április 17. 17:05,," „Hittem és reméltem, hogy még ilyen egyenlőtlen feltételek között is legyőzhető Orbán Viktor rendszere Magyarországon.",,1,0.0
"Márki-Zay húsvéti szónoklata: Nem a hibák, hanem a rendszer az oka a vereségnek", Mandiner,2022. április 17. 17:05,," Most, amikor az elmúlt két hétben – nagyon helyesen – megbeszéljük és áttekintjük azokat a hibákat, amiket elkövettünk,",,1,0.0
"Márki-Zay húsvéti szónoklata: Nem a hibák, hanem a rendszer az oka a vereségnek", Mandiner,2022. április 17. 17:05,,"– hangoztatta Márki-Zay, majd hozzátette: „Nem az elkövetett hibák, hanem a körülöttünk kiépült rendszer az oka annak, hogy két héttel ezelőtt vasárnap nem sikerülhetett ez a nagyon fontos projekt”.",,1,0.0
"Márki-Zay húsvéti szónoklata: Nem a hibák, hanem a rendszer az oka a vereségnek", Mandiner,2022. április 17. 17:05,,"Korábban már beszámoltunk róla, hogy Márki-Zay Péter a Partizánnak elemezte a választási kudarc okait.",,1,0.0
"Márki-Zay húsvéti szónoklata: Nem a hibák, hanem a rendszer az oka a vereségnek", Mandiner,2022. április 17. 17:05,," A teljesség igénye nélkül: Jobbik, Gyurcsány, háború.",,1,0.0
"Márki-Zay húsvéti szónoklata: Nem a hibák, hanem a rendszer az oka a vereségnek", Mandiner,2022. április 17. 17:05,," Azonban minden eddigi, a választási vereség okait elemző műsorban hozzátette: az ő nehézkes kmmunikációja, terjengős beszédstílusa és félreérthető mondatai is hozzájárulhattak a súlyos vereséghez – ez a rész ebből a szónoklatból most kimaradt.",,1,0.0
"Márki-Zay húsvéti szónoklata: Nem a hibák, hanem a rendszer az oka a vereségnek", Mandiner,2022. április 17. 17:05,,"Márki-Zay arról is beszélt, hogy „sokan hiányolták, hogy a civileknek nincs pártja, így elkezdtük annak az építését is”.",,1,0.0
"Márki-Zay húsvéti szónoklata: Nem a hibák, hanem a rendszer az oka a vereségnek", Mandiner,2022. április 17. 17:05,,"Két év múlva, az EP-választáson a Civilek Pártja tervezne elindulni, az új párt hazája az Európai Néppárt lehet – derült ki Márki-Zay szavaiból.",,1,0.0
"Márki-Zay húsvéti szónoklata: Nem a hibák, hanem a rendszer az oka a vereségnek", Mandiner,2022. április 17. 17:05,,Nyitókép: Facebook,,1,0.0
Öt súlyos rakétacsapás ért polgári infrastruktúrát Lvivben, Mandiner,2022. április 18. 10:45,,"„Egyszerre öt erőteljes rakétacsapás érte a polgári infrastruktúrát a régi európai városban, Lvivben” – jelentette be a Twitteren Mihajlo Podoljak, az ukrán elnöki iroda vezetőjének tanácsadója.",,1,0.0
Öt súlyos rakétacsapás ért polgári infrastruktúrát Lvivben, Mandiner,2022. április 18. 10:45,," Az értesülést megerősítette a város polgármestere, Andrij Sadovij a Telegram üzenetküldő alkalmazáson közzétett bejegyzésében.",,1,0.0
Öt súlyos rakétacsapás ért polgári infrastruktúrát Lvivben, Mandiner,2022. április 18. 10:45,,    ,,1,0.0
Öt súlyos rakétacsapás ért polgári infrastruktúrát Lvivben, Mandiner,2022. április 18. 10:45,,"Makszim Kozisztkij regionális kormányzó azt közölte, hogy hat ember meghalt és nyolcan megsebesültek, amikor Lvivben rakéták csapódtak be katonai létesítményekbe és egy autógumi-szervizbe.",,1,0.0
Öt súlyos rakétacsapás ért polgári infrastruktúrát Lvivben, Mandiner,2022. április 18. 10:45,, ,,1,0.0
Öt súlyos rakétacsapás ért polgári infrastruktúrát Lvivben, Mandiner,2022. április 18. 10:45,,"Március 26-án Lvivet orosz csapások sorozata érte, amelyek közül kettő egy üzemanyagraktárt talált el, és a helyi hatóságok szerint öt ember megsebesült.",,1,0.0
Öt súlyos rakétacsapás ért polgári infrastruktúrát Lvivben, Mandiner,2022. április 18. 10:45,," Előzőleg a város volt a célpontja egy március 18-i csapásnak is, amely egy repülőgép-javító üzemet ért a repülőtér közelében, de az nem követelt áldozatokat.",,1,0.0
Öt súlyos rakétacsapás ért polgári infrastruktúrát Lvivben, Mandiner,2022. április 18. 10:45,,(MTI),,1,0.0
Öt súlyos rakétacsapás ért polgári infrastruktúrát Lvivben, Mandiner,2022. április 18. 10:45,,Nyitókép: MTI/AP/Vadim Ghirda,,1,0.0
Öt súlyos rakétacsapás ért polgári infrastruktúrát Lvivben, Mandiner,2022. április 18. 10:45,,A frontvonaltól távol eső Lviv és Nyugat-Ukrajna az orosz invázió február 24-i kezdete óta ritkán került bombázások célpontjába.,,1,0.0
