,title,site,date,content,comments,label,sentencelabel
336,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"„Soha nem gondoltunk volna, hogy ez lesz az eredmény” – mondta a baloldal miniszterelnök-jelöltje, aki le van taglózva.",,0,0
337,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben.,,0,0
338,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
339,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
340,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,23:06 „A hatalom a népé!,,0,0
341,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,”,,0,0
342,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"A Fidesz 2022-ben több parlamenti mandátumot nyert, mint 2018-ban.",,0,0
343,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben.,,0,0
344,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
345,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
346,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,23:03 Orbán Viktor: Győztünk!,,0,0
347,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"2022 után is Orbán Viktor lesz Magyarország miniszterelnöke, a kormányfő a Bálnánál mondott beszédet.",,0,0
348,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben.,,0,0
349,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
350,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
351,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,A miniszterelnök beszédét itt nézheti vissza:,,0,0
352,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"23:01 A 74,52 százalékos országos feldolgozottság is Fidesz kétharmadot mutat",,0,0
353,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"22:30 63,21 százalékos feldolgozottságnál kétharmada van a Fidesz-KDNP-nek",,0,0
354,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,Mutatjuk a 22:30-as adatokat.,,0,0
355,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben.,,0,0
356,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
357,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
358,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"22:16 Márki-Zay egyéniben is megbukott, Lázár János behúzta körzetét",,0,0
359,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"92,66 százalékos feldolgozottságnál továbbra is több mint 10 százalék a differencia Lázár János javára.",,0,0
360,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben.,,0,0
361,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
362,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
363,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"22:11 Terítéken Budapest – Biztos, hogy a baloldal nem húzza be teljesen a fővárost",,0,0
364,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,Nyerhet Szatmáry Kristóf és Dunai Mónika.,,0,0
365,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01," Jámbor András magabiztosan vezet Sára Botonddal szemben, de Csárdi Antal is vezet Böröcz Lászlóval szemben.",,0,0
366,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben.,,0,0
367,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
368,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
369,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"22:10 Így szavaz Kelet-Magyarország – élőben a szabolcsi, békési, borsodi körzetek eredményei",,0,0
370,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"Tarol a Fidesz Borsodban és Hevesben, szinte mindenhol 6 százalék felett a Mi Hazánk jelöltjei.",,0,0
371,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben.,,0,0
372,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
373,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
374,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"22:10 Behozhatatlannak tűnik Lázár előnye, Márki-Zay bukja a körzetét",,0,0
375,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"74,31%-os feldolgozottságnál több mint 10%-kal vezet a Fidesz jelöltje.",,0,0
376,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben.,,0,0
377,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
378,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
379,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,22:03 Ötven százalék körüli feldolgozottságnál vezet a Fidesz a Dunántúlon,,0,0
380,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"Mutatjuk a kampányban billegőnek mondott dunántúli körzetek állását 48,47 %-os feldolgozottságnál!",,0,0
381,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben.,,0,0
382,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
383,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,.,,0,0
384,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"21:45 A feldolgozottság 43,26%, még mindig kétharmad mutatkozik a Fidesznél",,0,0
385,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"21:15 Így állnak az eredmények 23,03% feldolgozottságnál",,0,0
386,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,Ide kattintva élőben követheti velünk az eredményeket.,,0,0
387,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,20:41 Így várják az eredményeket a pártok,,0,0
388,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,Ide kattintva tekintheti meg friss fotóinkat az eredményvárókról.,,0,0
389,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"19:49 Hortobágy polgármestere: Nem választókat, szavazatszámlálókat buszoztattunk",,0,0
390,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,Jakab Ádám cáfolta a baloldali sajtóhíreszteléseket.,,0,0
391,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben is érdekel.,,0,0
392,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,19:44 Országszerte mindenhol befejeződött a szavazás,,0,0
393,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"Néhány szavazókörben még kevesen sorban állnak, ők 10-15 percen belül be tudják fejezni a szavazást.",,0,0
394,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben is érdekel.,,0,0
395,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"19:22 A választók 67,8 százaléka szavazott 18 óra 30 percig",,0,0
396,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,A Nemzeti Választási Iroda (NVI) adatai szerint 5 216 424 szavazó járult az urnákhoz a vasárnapi országgyűlési képviselő-választáson 18.,,0,0
397,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,30 óráig.,,0,0
398,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben is érdekel.,,0,0
399,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,19:11 Medián: Magabiztos Fidesz-győzelem várható,,0,0
400,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"A kutatócég nem exit pollt közölt, hanem a választások előtti utolsó felmérését.",,0,0
401,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben is érdekel.,,0,0
402,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"19:05 Orbán Viktor: Köszönöm mindenkinek, aki szavazott!",,0,0
403,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,Közösségi oldalán fejezte ki háláját a kormányfő.,,0,0
404,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben is érdekel.,,0,0
405,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,18:34 Ezekben a községekben szavaztak a legtöbben 17 óráig,,0,0
406,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,A TOP5-ben kivétel nélkül 90% feletti a részvétel.,,0,0
407,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben is érdekel.,,0,0
408,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"18:25 Itt vannak a választókerületek, ahol a legtöbben szavaztak 17 óráig",,0,0
409,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,Ismét a budapesti kerületek vezetnek.,,0,0
410,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben is érdekel.,,0,0
411,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,18:07 Mutatjuk a nap eddigi legfontosabb választási történéseit a 17 órás adatközlés után,,0,0
412,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"Ha csak 3 perce van arra, hogy megtudja mi történt a választáson eddig, akkor nézze meg a Mandiner videóját!",,0,0
413,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben is érdekel.,,0,0
414,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,17:45 Megérkeztek a 17 órás adatok: A szavazásra jogosultak több mint 60 százaléka leadta a voksát,,0,0
415,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"A szavazásra jogosultak 62,92 százaléka adta le szavazatát.",,0,0
416,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben is érdekel.,,0,0
417,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,17:42 Szabálytalanság: egyes szavazókörökben nem kapják meg a választók automatikusan a népszavazási íveket,,0,0
418,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"A Mandiner olvasói jelezték: vannak olyan szavazókörök, ahol a szabályokkal ellentétben nem automatikusan adják a választópolgárok kezébe a gyermekvédelmi népszavazás kérdéseit tartalmazó lapot.",,0,0
419,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben is érdekel.,,0,0
420,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"17:30 Hann Endre: Szorosabb lehet a végeredmény, mint amit utoljára mértünk",,0,0
421,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,A Medián igazgatója szerint mindkét oldal erősen mozgósított a kampány utolsó napjaiban.,,0,0
422,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01, Bővebben is érdekel.,,0,0
423,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,17:20 Baloldali elemző: Az ellenzéki szavazók egy része befogott orral szavaz Márki-Zay Péterre,,0,0
424,"VÁLASZTÁS 2022 (ÉLŐ): 98,96 százalékos feldolgozottságnál bőven kétharmadon áll a Fidesz", Mandiner,2022. április 4. 1:01,"Nagy Attila Tibor szerint az igaz kérdés az, hogy az Orbán-ellenesség erősebb-e a körükben.",,0,0
