content,sentencelabel
"Az eredeti, jóval hosszabb szöveg úgy szólt volna, hogy „Milyen bűnt követtünk el?",0
 Miért hagytál magunkra minket és népeinket?,0
 Miért szakítottad el családjainkat?,0
”.,0
" A két nő az Úrhoz intézett imájában azt is kérték volna, testvérként építhessék újra, amit a bombák meg akartak semmisíteni.",0
Veszélyes drogok forgalmazásáért nemzetközileg körözött szlovák állampolgárokat fogott el a román rendőrség Szatmárnémetiben.,0
"Az Agerpres hírügynökséghez eljuttatott közlemény szerint a román rendőrök a szlovák hatóságok kérésére, az Europol segítségével nyomozták ki a két szlovák állampolgár tartózkodási helyét, majd elfogták őket.",0
"A két férfit rendkívül erőszakos bűnözőkként tartották számon a hatóságok, egyikük a Célkörözési Egységek Európai Hálózatának (Enfast) nyilvántartásában is szerepelt.",0
" A szlovák hatóságok szerint a két férfi 2015-ben hozott létre bűnszervezetet, amelybe más személyeket is bevont.",0
A bűnszervezet állítólag 22 millió euró értékben adott el magas kockázatú kábítószereket.,0
" Ugyanakkor egy másik bűnügyi kivizsgálás is folyik ellenük, megrendelt emberölés megtervezése miatt.",0
 Az emberölést nem hajtották végre.,0
"A Célkörözési Egységek Európai Hálózatának szlovákiai szervezete figyelmeztette román kollégáit, hogy a két körözött rendkívül erőszakos, valószínűleg fegyver is van náluk.",0
" Azt is feltételezték, hogy határt sértve jutottak Romániába.",0
" A román rendőrök Szatmárnémetiben, egy szállodában fogták el a két szlovák férfit.",0
 Hamis személyazonossági dokumentumokat és fehérfegyvereket találtak náluk.,0
" A nagyváradi ítélőtábla elrendelte 30 napos letartóztatásukat, és a román hatóságok megkezdték a szlovák hatóságoknak való átadási eljárást.",0
"Az Agerpres hírügynökséghez eljuttatott közlemény szerint a román rendőrök a szlovák hatóságok kérésére, az Europol segítségével nyomozták ki a két szlovák állampolgár tartózkodási helyét, majd elfogták őket.",0
"A két férfit rendkívül erőszakos bűnözőkként tartották számon a hatóságok, egyikük a Célkörözési Egységek Európai Hálózatának (Enfast) nyilvántartásában is szerepelt.",0
" A szlovák hatóságok szerint a két férfi 2015-ben hozott létre bűnszervezetet, amelybe más személyeket is bevont.",0
A bűnszervezet állítólag 22 millió euró értékben adott el magas kockázatú kábítószereket.,0
" Ugyanakkor egy másik bűnügyi kivizsgálás is folyik ellenük, megrendelt emberölés megtervezése miatt.",0
 Az emberölést nem hajtották végre.,0
"A Célkörözési Egységek Európai Hálózatának szlovákiai szervezete figyelmeztette román kollégáit, hogy a két körözött rendkívül erőszakos, valószínűleg fegyver is van náluk.",0
" Azt is feltételezték, hogy határt sértve jutottak Romániába.",0
" A román rendőrök Szatmárnémetiben, egy szállodában fogták el a két szlovák férfit.",0
 Hamis személyazonossági dokumentumokat és fehérfegyvereket találtak náluk.,0
"Székelyföldi, gyimesi és Brassó környéki mintákkal díszített tojásokkal várják a feltámadás ünnepét a Fehér megyei Csombord faluban, ahol minden évben nagypénteken Boros Erzsébet népdalénekes, lelkészfeleség vezetésével közösen írnak tojásokat a falu asszonyai, leányai.",0
"A Fehér megyei Csombordon is a húsvéti ünnepeket megelőző nagyböjt a testi és lelki felkészülés, az elmélyülés ideje.",0
" Boros Erzsébet tiszteletes asszony, a Kis-Küküllő menti faluban szolgáló Boros László református lelkipásztor felesége, népdalénekes és a csombordi Pipacs néptánccsoport vezetője a húsvéti előkészületekről, a településen még élő néphagyományokról beszélt a Krónikának.",0
"Mint mondta, számukra virágvasárnappal kezdődik a húsvéti ünnepkör, amelynek részét képezi évek óta a nagypénteki közösségi tojásfestés is.",0
 „Már gyerekként is a családommal nagypénteken festettük a piros tojást.,0
" Így a szokásokhoz híven ezen a napon festem a tojásokat a család számára, melyet elfogyasztunk a húsvéti ünnepek alkalmával.",0
" Ezenkívül a nagyhéten is tojásokat írok népi díszítéssel, melyek dekorációként is szolgálnak az ünnepi asztalon, vagy kiállításra viszem őket” – mondta Boros Erzsébet.",0
"A lelkészfeleség a tojásfestés, tojásírás hagyományát a fiatalabb generációknak is továbbadja, ugyanis a nagypénteki istentisztelet után minden évben a csombordi Pipacs néptánccsoport tagjaival és más érdeklődőkkel a faluból hagyományos magyar mintákkal tojásokat írnak.",0
„Nagypénteken 15–20 emberrel telik meg a ház.,0
" Eljönnek hozzánk, leülünk egy nagy asztal köré, a háttérben népzene szól, és közösen írjuk a tojásokat.",0
" Ilyenkor nagyon jókat beszélgetünk, és mindenki elégedetten, kicsit magába szállva, lélekben is felkészülve megy haza a szép piros tojásokkal” – részletezte a népdalénekes.",0
"Hozzátette, a tojásírás Székelyföldön a legelterjedtebb.",0
" „Csombord nem Székelyföld, de attól vagyunk sokfélék és színes egyéniségek, hogy más tájegységek kultúráját is képesek vagyunk megtanulni” – fejtette ki a néptánccsoport vezetője.",0
"A tojásíráshoz Székelyudvarhely, Gyimes és Brassó környékére jellemző mintákat szoktak használni.",0
" Ez utóbbi kicsit eltér a többitől, mivel nem a szimmetrikusan beosztott tojásfelületet követi, hanem szabadabban helyezkedik, ezért kicsit nehezebb is ezeket a mintákat felrajzolni.",0
"Gyerekeknek, felnőtteknek, akik először próbálják a tojásírást, a gyimesi minták ajánlottak, ahol a tojásfelület hagyományosan négybe, nyolcba és tizenhatba osztott, így a többi mintához hasonlítva egyszerűbb felrajzolni, és nagyon szép lesz a végeredmény, mutatós tojások készülnek ezzel a mintával – magyarázta Boros Erzsébet.",0
A lelkészfeleség lépésről lépésre beavatott minket is a tojásírás fortélyaiba.,0
" Mint mondta, a natúr színű tojásra a forró viaszba bemártott írókával, kesicével kell felrajzolni a mintákat, majd 5–6 percig a tojásfestékben kell hagyni színeződni, majd kivenni és száradni hagyni.",0
" Ezt követően egy felmelegített ronggyal letörölni a viaszt, hogy a ráírt minta megmaradjon.",0
„Kétszínű tojást is készítünk általában.,0
" Miután megírjuk a tojást, piros festékbe tesszük, majd kivéve a festékből és megszárítva még egyszer beviaszoljuk azokat a részeket, ahol szeretnénk, hogy piros maradjon.",0
" Ezt követően betesszük kék festékbe, mert a piros, amikor érintkezik a kékkel, fekete színt ad ki.",0
" Miután megszáradt, piros, natúr és fekete színű lesz a tojás” – sorolta a lépéseket Boros Erzsébet.",0
"Hozzátette, szerinte azért fontos ezt a tudást továbbadni, mert sokkal nagyobb érték, ha valaki a saját kezűleg készített tojásokkal várja a locsolókat, vendégeket.",0
"Passiótörténettől a húsvéti búzafűtál-készítésig: különbözőképpen húsvétolnak az erdélyi és partiumi iskolákAhány oktatási intézmény, annyiféle szokás: a húsvétra való készülődés a legtöbb iskolában az oktatás szerves részét képezi, és valamennyi tanintézet sajátos módon közelíti meg az ünnepet.",0
 ,0
"A Fehér megyei Csombordon is a húsvéti ünnepeket megelőző nagyböjt a testi és lelki felkészülés, az elmélyülés ideje.",0
" Boros Erzsébet tiszteletes asszony, a Kis-Küküllő menti faluban szolgáló Boros László református lelkipásztor felesége, népdalénekes és a csombordi Pipacs néptánccsoport vezetője a húsvéti előkészületekről, a településen még élő néphagyományokról beszélt a Krónikának.",0
"Mint mondta, számukra virágvasárnappal kezdődik a húsvéti ünnepkör, amelynek részét képezi évek óta a nagypénteki közösségi tojásfestés is.",0
 „Már gyerekként is a családommal nagypénteken festettük a piros tojást.,0
" Így a szokásokhoz híven ezen a napon festem a tojásokat a család számára, melyet elfogyasztunk a húsvéti ünnepek alkalmával.",0
" Ezenkívül a nagyhéten is tojásokat írok népi díszítéssel, melyek dekorációként is szolgálnak az ünnepi asztalon, vagy kiállításra viszem őket” – mondta Boros Erzsébet.",0
"A lelkészfeleség a tojásfestés, tojásírás hagyományát a fiatalabb generációknak is továbbadja, ugyanis a nagypénteki istentisztelet után minden évben a csombordi Pipacs néptánccsoport tagjaival és más érdeklődőkkel a faluból hagyományos magyar mintákkal tojásokat írnak.",0
„Nagypénteken 15–20 emberrel telik meg a ház.,0
" Eljönnek hozzánk, leülünk egy nagy asztal köré, a háttérben népzene szól, és közösen írjuk a tojásokat.",0
" Ilyenkor nagyon jókat beszélgetünk, és mindenki elégedetten, kicsit magába szállva, lélekben is felkészülve megy haza a szép piros tojásokkal” – részletezte a népdalénekes.",0
"Hozzátette, a tojásírás Székelyföldön a legelterjedtebb.",0
" „Csombord nem Székelyföld, de attól vagyunk sokfélék és színes egyéniségek, hogy más tájegységek kultúráját is képesek vagyunk megtanulni” – fejtette ki a néptánccsoport vezetője.",0
"A tojásíráshoz Székelyudvarhely, Gyimes és Brassó környékére jellemző mintákat szoktak használni.",0
" Ez utóbbi kicsit eltér a többitől, mivel nem a szimmetrikusan beosztott tojásfelületet követi, hanem szabadabban helyezkedik, ezért kicsit nehezebb is ezeket a mintákat felrajzolni.",0
"Gyerekeknek, felnőtteknek, akik először próbálják a tojásírást, a gyimesi minták ajánlottak, ahol a tojásfelület hagyományosan négybe, nyolcba és tizenhatba osztott, így a többi mintához hasonlítva egyszerűbb felrajzolni, és nagyon szép lesz a végeredmény, mutatós tojások készülnek ezzel a mintával – magyarázta Boros Erzsébet.",0
"Az áremelkedés miatt változnak a fogyasztók vásárlási szokásai, egyre többen spórolnak és váltanak olcsóbb termékekre, egyebek mellett ruházati cikkekre és kozmetikumokra költenek kevesebbet – derül ki az EY legfrissebb nemzetközi felmérésből.",0
"A negyedévente megjelenő EY „Future Consumer Index” legfrissebb, kilencedik kiadása 2022 februárjában készült el 18 000 fogyasztó részvételével – közölték az MTI-vel.",0
"A kutatásban megállapították, hogy a termékek és a szolgáltatások árának emelkedése az alacsonyabb jövedeleműeket érinti a leginkább hátrányosan, de a közepes és a magasabb keresetűek is megérzik a megnövekedett terheket.",0
" Emiatt a vevők visszafogják a fogyasztásukat, olcsóbb árucikkekre váltanak, és kevesebbet vásárolnak a nem létfontosságú készítményekből.",0
"A válaszadók 38 százaléka a ruházati cikkekre, 35 százalékuk a szépségápolási és kozmetikai szerekre, 30 százalékuk pedig alkoholra költ kevesebbet, a megkérdezettek 20, illetve 19 százaléka azonban már a friss és a csomagolt élelmiszereknél is inkább az olcsóbbat választja.",0
"Az emelkedő megélhetési költségek miatt a megkérdezettek 60 százaléka kezdene el megtakarítani: 60 százalékuk a közeljövőben, míg tízből négy ember már most is igyekszik félre tenni.",0
"A közleményben László Roland, az EY üzleti tanácsadással foglalkozó területének vezetője kifejtette, az emelkedő infláció miatt az emberek világszerte és Magyarországon is egyre jobban vigyáznak a pénzükre.",0
" Nagyobb költésre csak egyedi ajánlatok vagy emlékezetes programok miatt lesznek hajlandóak, ezért a kereskedőknek ennek tudatában kell átalakítaniuk termékeiket, szolgáltatásaikat és értékajánlatukat is.",0
" Aki időben és jól reagál, akár növelheti is az eladásait, a csak az árak emelésére koncentráló cégek azonban könnyen szemben találhatják magukat a kereslet drasztikus csökkenésével.",0
"A negyedévente megjelenő EY „Future Consumer Index” legfrissebb, kilencedik kiadása 2022 februárjában készült el 18 000 fogyasztó részvételével – közölték az MTI-vel.",0
"A kutatásban megállapították, hogy a termékek és a szolgáltatások árának emelkedése az alacsonyabb jövedeleműeket érinti a leginkább hátrányosan, de a közepes és a magasabb keresetűek is megérzik a megnövekedett terheket.",0
" Emiatt a vevők visszafogják a fogyasztásukat, olcsóbb árucikkekre váltanak, és kevesebbet vásárolnak a nem létfontosságú készítményekből.",0
"A válaszadók 38 százaléka a ruházati cikkekre, 35 százalékuk a szépségápolási és kozmetikai szerekre, 30 százalékuk pedig alkoholra költ kevesebbet, a megkérdezettek 20, illetve 19 százaléka azonban már a friss és a csomagolt élelmiszereknél is inkább az olcsóbbat választja.",0
"Az emelkedő megélhetési költségek miatt a megkérdezettek 60 százaléka kezdene el megtakarítani: 60 százalékuk a közeljövőben, míg tízből négy ember már most is igyekszik félre tenni.",0
"A közleményben László Roland, az EY üzleti tanácsadással foglalkozó területének vezetője kifejtette, az emelkedő infláció miatt az emberek világszerte és Magyarországon is egyre jobban vigyáznak a pénzükre.",0
